tag_code,project_code,tag_group,tagger,bucket,lot,species,length,weight,fish_tag_date,tag_activate_date,tag_release_date,release_location,release_location_xlat,release_location_latitude,release_location_longitude,mort_xlat,pri,tag_AssignedRelease,survival_use,tag_status,fish_status,release_type
G725D818C,GPUD_Survival,live_release,A,71,Lot 1,11H,155,35.70000076293945,2026-04-23,2026-04-22T20:22:47Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G726364AB,GPUD_Survival,live_release,A,74,Lot 1,11H,145,28.200000762939453,2026-04-23,2026-04-22T20:23:09Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G7215092F,GPUD_Survival,live_release,A,74,Lot 3,11W,110,12.300000190734863,2026-04-23,2026-04-22T20:24:00Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72052D81,GPUD_Survival,live_release,A,75,Lot 1,11H,167,47,2026-04-23,2026-04-22T20:24:29Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G7287D354,GPUD_Survival,live_release,A,75,Lot 2,11H,133,20.799999237060547,2026-04-23,2026-04-22T20:24:54Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G722F5721,GPUD_Survival,live_release,A,76,Lot 1,11H,165,39.79999923706055,2026-04-23,2026-04-22T20:25:36Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G724F928E,GPUD_Survival,live_release,A,85,Lot 3,11H,123,16,2026-04-23,2026-04-22T20:26:09Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G725C2FF8,GPUD_Survival,live_release,A,76,Lot 1,11H,119,15.199999809265137,2026-04-23,2026-04-22T20:26:12Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72790346,GPUD_Survival,live_release,A,77,Lot 1,11H,158,33.599998474121094,2026-04-23,2026-04-22T20:26:52Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72956C5A,GPUD_Survival,live_release,A,77,Lot 1,11H,159,36.900001525878906,2026-04-23,2026-04-22T20:27:27Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G722A36E5,GPUD_Survival,live_release,A,78,Lot 3,11H,155,32.599998474121094,2026-04-23,2026-04-22T20:27:50Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72AE0FD3,GPUD_Survival,live_release,A,78,Lot 3,11H,170,44.70000076293945,2026-04-23,2026-04-22T20:28:41Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72A93880,GPUD_Survival,live_release,A,79,Lot 2,11H,170,44,2026-04-23,2026-04-22T20:29:20Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G7217E957,GPUD_Survival,live_release,A,80,Lot 2,11H,117,16.100000381469727,2026-04-23,2026-04-22T20:29:47Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72B8BD1B,GPUD_Survival,live_release,A,80,Lot 3,11H,110,13.199999809265137,2026-04-23,2026-04-22T20:30:59Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72C0A207,GPUD_Survival,live_release,A,81,Lot 1,11H,150,30.700000762939453,2026-04-23,2026-04-22T20:31:33Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G728BE698,GPUD_Survival,live_release,A,81,Lot 2,11W,138,26,2026-04-23,2026-04-22T20:32:18Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72A41254,GPUD_Survival,live_release,A,82,Lot 3,11H,179,57.29999923706055,2026-04-23,2026-04-22T20:32:46Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G727F03EC,GPUD_Survival,live_release,A,82,Lot 2,11H,125,17.700000762939453,2026-04-23,2026-04-22T20:33:44Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G726CFC60,GPUD_Survival,live_release,A,83,Lot 3,11H,107,10.699999809265137,2026-04-23,2026-04-22T20:34:39Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72049916,GPUD_Survival,live_release,A,83,Lot 1,11H,130,18.899999618530273,2026-04-23,2026-04-22T20:35:05Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72DA3FE0,GPUD_Survival,live_release,A,84,Lot 2,11H,155,32,2026-04-23,2026-04-22T20:36:07Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G721178B2,GPUD_Survival,live_release,A,84,Lot 3,11H,153,34.400001525878906,2026-04-23,2026-04-22T20:37:10Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G721E6D08,GPUD_Survival,live_release,A,85,Lot 1,11H,127,16.799999237060547,2026-04-23,2026-04-22T20:41:49Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G7271BA9E,GPUD_Survival,live_release,A,86,Lot 1,11H,148,28.700000762939453,2026-04-23,2026-04-22T20:42:40Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G722484B7,GPUD_Survival,live_release,A,86,Lot 2,11H,132,20.399999618530273,2026-04-23,2026-04-22T20:43:23Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72236B71,GPUD_Survival,live_release,A,87,Lot 3,11H,139,21.899999618530273,2026-04-23,2026-04-22T20:43:44Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G720150BF,GPUD_Survival,live_release,A,87,Lot 2,11W,146,33.400001525878906,2026-04-23,2026-04-22T20:44:22Z,2026-04-24T15:37:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC03,TRUE,Active,Alive,Helicopter
G72BE06A3,GPUD_Survival,live_release,A,1,Lot 3,11H,117,17.299999237060547,2026-04-29,2026-04-23T20:43:49Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G726E6422,GPUD_Survival,live_release,A,1,Lot 2,11H,123,20.700000762939453,2026-04-29,2026-04-23T20:47:19Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72AAC402,GPUD_Survival,live_release,A,2,Lot 3,11H,115,17.200000762939453,2026-04-29,2026-04-23T20:47:54Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72623C76,GPUD_Survival,live_release,A,2,Lot 3,11H,160,44,2026-04-29,2026-04-23T20:48:46Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72955885,GPUD_Survival,live_release,A,3,Lot 1,11H,118,17,2026-04-29,2026-04-23T20:49:24Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G727AECBB,GPUD_Survival,live_release,A,3,Lot 1,11W,120,18.799999237060547,2026-04-29,2026-04-23T20:50:58Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G722DAA39,GPUD_Survival,live_release,A,4,Lot 1,11H,111,13.100000381469727,2026-04-29,2026-04-23T20:51:49Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G725A0451,GPUD_Survival,live_release,A,4,Lot 1,11H,157,37.099998474121094,2026-04-29,2026-04-23T20:53:01Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G728C994F,GPUD_Survival,live_release,A,5,Lot 2,11H,157,34,2026-04-29,2026-04-23T20:58:14Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G725C16DA,GPUD_Survival,live_release,A,5,Lot 1,11H,145,27.200000762939453,2026-04-29,2026-04-23T20:58:51Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72ADE511,GPUD_Survival,live_release,A,6,Lot 1,11H,125,16.299999237060547,2026-04-29,2026-04-23T20:59:43Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72AA8F64,GPUD_Survival,live_release,A,6,Lot 3,11H,153,35.29999923706055,2026-04-29,2026-04-23T21:00:42Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72DA7764,GPUD_Survival,live_release,A,7,Lot 2,11H,155,42.29999923706055,2026-04-29,2026-04-23T21:01:36Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72F9C883,GPUD_Survival,live_release,A,7,Lot 3,11H,177,58,2026-04-29,2026-04-23T21:02:12Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G7243A95D,GPUD_Survival,live_release,A,8,Lot 2,11H,120,16.600000381469727,2026-04-29,2026-04-23T21:02:43Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72D8EE78,GPUD_Survival,live_release,A,8,Lot 1,11H,140,26,2026-04-29,2026-04-23T21:03:16Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G728ED53B,GPUD_Survival,live_release,A,9,Lot 3,11H,155,36.79999923706055,2026-04-29,2026-04-23T21:05:37Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72CAE01A,GPUD_Survival,live_release,A,9,Lot 1,11H,167,46.099998474121094,2026-04-29,2026-04-23T21:07:21Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G722536FD,GPUD_Survival,live_release,A,10,Lot 2,11H,127,19.899999618530273,2026-04-29,2026-04-23T21:08:00Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G7242CA1E,GPUD_Survival,live_release,A,10,Lot 2,11H,141,27.5,2026-04-29,2026-04-23T21:08:43Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G7271CA66,GPUD_Survival,live_release,A,11,Lot 1,11H,124,20.600000381469727,2026-04-29,2026-04-23T21:09:41Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G720DFE42,GPUD_Survival,live_release,A,11,Lot 3,11H,157,34.70000076293945,2026-04-29,2026-04-23T21:10:09Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72904025,GPUD_Survival,live_release,A,12,Lot 3,11H,113,14.899999618530273,2026-04-29,2026-04-23T21:10:31Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G7217E0CB,GPUD_Survival,live_release,A,12,Lot 2,11H,127,21.700000762939453,2026-04-29,2026-04-23T21:11:14Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G7223A227,GPUD_Survival,live_release,A,13,Lot 2,11H,150,29.5,2026-04-29,2026-04-23T21:11:43Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72D8A17F,GPUD_Survival,live_release,A,13,Lot 3,11H,127,21.399999618530273,2026-04-29,2026-04-23T21:12:43Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72A3F8AD,GPUD_Survival,live_release,A,14,Lot 3,11H,117,16.700000762939453,2026-04-29,2026-04-23T21:13:11Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72AC2E3F,GPUD_Survival,live_release,A,14,Lot 3,11H,165,47.20000076293945,2026-04-29,2026-04-23T21:14:05Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72399511,GPUD_Survival,live_release,A,15,Lot 2,11H,163,41.70000076293945,2026-04-29,2026-04-23T21:14:47Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72442C80,GPUD_Survival,live_release,A,15,Lot 2,11W,119,18.299999237060547,2026-04-29,2026-04-23T21:15:23Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72457B1C,GPUD_Survival,live_release,A,16,Lot 2,11H,175,55.29999923706055,2026-04-29,2026-04-23T21:16:19Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G724BB3C8,GPUD_Survival,live_release,A,16,Lot 1,11H,186,62.599998474121094,2026-04-29,2026-04-23T21:16:49Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G72396687,GPUD_Survival,live_release,A,17,Lot 2,11H,138,24.700000762939453,2026-04-29,2026-04-23T21:17:07Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G729F06A6,GPUD_Survival,live_release,A,17,Lot 3,11H,141,30.399999618530273,2026-04-29,2026-04-23T21:17:33Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G725EFB5F,GPUD_Survival,live_release,A,18,Lot 1,11H,157,38.099998474121094,2026-04-24,2026-04-23T21:18:28Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G7227B502,GPUD_Survival,live_release,A,18,Lot 1,11H,130,19.100000381469727,2026-04-24,2026-04-23T21:19:20Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G723ABDA5,GPUD_Survival,live_release,A,19,Lot 3,11H,164,44.29999923706055,2026-04-24,2026-04-23T21:20:10Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G724F309D,GPUD_Survival,live_release,A,19,Lot 3,11H,146,29.600000381469727,2026-04-24,2026-04-23T21:20:38Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G727BE5E3,GPUD_Survival,live_release,A,20,Lot 2,11H,148,21.299999237060547,2026-04-24,2026-04-23T21:21:02Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G727F8E9D,GPUD_Survival,live_release,A,20,Lot 3,11H,170,47.5,2026-04-24,2026-04-23T21:21:28Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G722F06A4,GPUD_Survival,live_release,A,21,Lot 2,11H,171,45.5,2026-04-24,2026-04-23T21:21:53Z,2026-04-25T16:46:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC04,TRUE,Active,Alive,Helicopter
G726F19E3,GPUD_Survival,live_release,A,22,Lot 2,11H,139,26.700000762939453,2026-04-24,2026-04-23T21:27:21Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G726AC754,GPUD_Survival,live_release,A,22,Lot 2,11H,166,43.400001525878906,2026-04-24,2026-04-23T21:28:35Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G720FF950,GPUD_Survival,live_release,A,35,Lot 3,11H,150,33.599998474121094,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G7221BE88,GPUD_Survival,live_release,A,32,Lot 3,11H,143,27.200000762939453,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G723B94DE,GPUD_Survival,live_release,A,23,Lot 2,11H,138,24.899999618530273,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72416719,GPUD_Survival,live_release,A,33,Lot 2,11H,108,12.800000190734863,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72519E1D,GPUD_Survival,live_release,A,33,Lot 3,11H,155,37.400001525878906,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G7256824D,GPUD_Survival,live_release,A,34,Lot 2,11H,187,54.70000076293945,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72593EC4,GPUD_Survival,live_release,A,25,Lot 1,11H,131,28.899999618530273,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G725943C1,GPUD_Survival,live_release,A,28,Lot 1,11H,160,40.20000076293945,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G725D207D,GPUD_Survival,live_release,A,36,Lot 1,11H,155,37.099998474121094,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G725EF2C3,GPUD_Survival,live_release,A,26,Lot 1,11H,167,44,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72859CC2,GPUD_Survival,live_release,A,30,Lot 2,11H,123,20.600000381469727,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G7285A943,GPUD_Survival,live_release,A,28,Lot 1,11H,103,11.100000381469727,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G728B128D,GPUD_Survival,live_release,A,27,Lot 1,11H,124,18,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72966593,GPUD_Survival,live_release,A,35,Lot 1,11H,120,19.5,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72A0F286,GPUD_Survival,live_release,A,24,Lot 1,11H,127,22.399999618530273,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72A1F49F,GPUD_Survival,dead_release,A,31,Lot 2,11H,123,19.299999237060547,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,1,3,PC01,FALSE,Active,Euthanized,Helicopter
G72A7D9EB,GPUD_Survival,live_release,A,29,Lot 3,11H,159,39.400001525878906,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72A925E0,GPUD_Survival,live_release,A,23,Lot 1,11H,118,19.200000762939453,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72B26B76,GPUD_Survival,live_release,A,34,Lot 1,11H,114,16.799999237060547,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72B5325F,GPUD_Survival,live_release,A,30,Lot 2,11H,138,26.100000381469727,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72B7A402,GPUD_Survival,live_release,A,29,Lot 1,11H,157,38.900001525878906,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72B8E7BE,GPUD_Survival,live_release,A,25,Lot 3,11H,125,21.700000762939453,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC01,TRUE,Active,Alive,Helicopter
G72D88463,GPUD_Survival,dead_release,A,31,Lot 3,11H,140,24,2026-04-24,2026-04-23T21:30:00Z,2026-04-25T16:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,1,3,PC01,FALSE,Active,Euthanized,Helicopter
